,Log,Conta,Data,Pag.,Link,ID,Tipo,Nome,Registro,Município,Distância,DAEE Nº,Data_Protocolo,Finalidade,Tipo_serviço,Local,Latitude,Longitude,Volume,[Volume],Vazão,[Vazão]¹,[Vazão]²,Prazo,[Prazo],Nº_Requerimento,Diretoria,Nº_Extrato,Status,Data de abertura,Nome empresarial,Título do estabelecimento,Porte,Código 1,Código 2,Código 3,Logradouro,Número,CEP,Bairro/Distrito,Município.1,UF,E-mail,Telefone,Ente,Situação cadastral,Data situação,Motivo situação,Situação especial,Data situação especial,Índice do Cliente com este CNPJ,vendedor:CNPJ,Índice do Cliente com este Nome,vendedor:RS,Disparo,Status.1,Contagem,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77
120,2019-11-07 18:21:20,1,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_58,OUT,COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,43.776.517/0214-20,IGARATÁ,115.0,DAEE 9600380,-,urbano,Captação Subterrânea,Aquífero Cristalino Fraturado,"23°9'48.770""","46°13'22.170""",200,m³,-,-,-,120,meses,20190010984-Q7O,-,4058/19,Processado!,1976-07-02 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,********,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,R VEREADOR IGNACIO FERNANDES FORTES,3,12.350-000,CENTRO,IGARATA,SP,dmartim@sabesp.com.br,(11) 3388-7164 / (11) 3388-7417,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
121,2019-11-07 18:21:20,1,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_59,OUT,SABESP  COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,43.776.517/0964-38,GLICÉRIO,430.0,DAEE 9709982,-,urbano,Captação Subterrânea,Aquífero Serra Geral,"21°12'12.700""","50°10'24.330""",188.4,m³,-,-,-,120,meses,20190002136-W4H,-,4060/19,Processado!,2013-10-16 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,SABESP,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",37.01-1-00 - Gestão de redes de esgoto ,203-8 - Sociedade de Economia Mista,AV SANTOS DUMONT,185,16.270-000,CENTRO,GLICERIO,SP,DMARTIM@SABESP.COM.BR,(11) 3388-7164,SP,ATIVA,2013-10-16 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
122,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_6,OUT,HABITE URBANISMO EMPREENDIMENTOS E NEGÓCIOS IMOBILIÁRIOS LTDA,10.423.058/0001-00,IBITINGA,268.0,DAEE 9709636,-,urbano,Poço Local 001 DAEE 1630106,Aquífero Formação Serra Geral,"21° 45' 53,424""","48°48'34,697""",140.4,m³,-,-,-,5,anos,-,-,4065/19,Processado!,2008-10-17 00:00:00,HABITE URBANISMO EMPREENDIMENTOS E NEGOCIOS IMOBILIARIOS LTDA,HABITE URBANISMO,DEMAIS,41.10-7-00 - Incorporação de empreendimentos imobiliários ,"77.32-2-01 - Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes ",206-2 - Sociedade Empresária Limitada,R YASMIN,101,14.940-000,CIDADE JARDIM CANAA,IBITINGA,SP,JCMARIA@POP.COM.BR,(16) 3342-5340 / (16) 3342-5475,*****,ATIVA,2008-10-17 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
123,2019-11-07 18:21:20,1,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_60,OUT,LEANDRO MALTA FERREIRA MALTA,224.628.028-19,CRISTAIS PAULISTA,350.0,DAEE 9310701,-,irrigação,Captação Superficial,Afluente do Ribeirão Pouso Alegre,"20°25'28.460""","47°22'28.080""",129.6,m³,-,-,-,60,meses,20190012201-AFB,-,4028/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
124,2019-11-07 18:21:20,0,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_60,OUT,LEANDRO MALTA FERREIRA MALTA,224.628.028-19,CRISTAIS PAULISTA,350.0,DAEE 9310701,-,irrigação,Captação Superficial,Ribeirão da Prata,"20°24'57.230""","47°22'38.640""",3864,m³,-,-,-,60,meses,20190012201-O4R,-,4028/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
125,2019-11-07 18:21:20,1,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_61,OUT,NIWTON LUIZ RODRIGUES,112.264.818-92,COLINA,323.0,DAEE 9300912,-,rural,Captação Subterrânea,Aquífero Serra Geral,"20°45'42.160""","48°36'19.010""",133,m³,-,-,-,60,meses,20190013727-1JC,-,4043/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
126,2019-11-07 18:21:20,1,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_62,OUT,YABORA INDUSTRIA AERONAUTICA S.A,30.657.250/0001-60,SÃO JOSÉ DOS CAMPOS,150.0,DAEE 9608185,-,industrial,Captação Subterrânea,Aquífero Taubaté,"23°13'33.048""","45°51'25.828""",553.8,m³,-,-,-,60,meses,20190013050-NFF,-,4070/19,Processado!,2018-06-08 00:00:00,YABORA INDUSTRIA AERONAUTICA S.A.,********,DEMAIS,30.41-5-00 - Fabricação de aeronaves ,"30.42-3-00 - Fabricação de turbinas, motores e outros componentes e peças para aeronaves ",205-4 - Sociedade Anônima Fechada,AV BRIGADEIRO FARIA LIMA 2170,2170,12.227-901,PUTIM,SAO JOSE DOS CAMPOS,SP,INVESTOR.RELATIONS@EMBRAER.COM.BR,(11) 3040-6876,*****,ATIVA,2018-06-08 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
127,2019-11-07 18:21:20,0,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_62,OUT,YABORA INDUSTRIA AERONAUTICA S.A,30.657.250/0001-60,SÃO JOSÉ DOS CAMPOS,150.0,DAEE 9608185,-,industrial,Captação Subterrânea,Aquífero Taubaté,"23°13'24.320""","45°51'23.103""",122,m³,-,-,-,60,meses,20190013050-VGW,-,4070/19,Processado!,2018-06-08 00:00:00,YABORA INDUSTRIA AERONAUTICA S.A.,********,DEMAIS,30.41-5-00 - Fabricação de aeronaves ,"30.42-3-00 - Fabricação de turbinas, motores e outros componentes e peças para aeronaves ",205-4 - Sociedade Anônima Fechada,AV BRIGADEIRO FARIA LIMA 2170,2170,12.227-901,PUTIM,SAO JOSE DOS CAMPOS,SP,INVESTOR.RELATIONS@EMBRAER.COM.BR,(11) 3040-6876,*****,ATIVA,2018-06-08 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
128,2019-11-07 18:21:20,0,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_62,OUT,YABORA INDUSTRIA AERONAUTICA S.A,30.657.250/0001-60,SÃO JOSÉ DOS CAMPOS,150.0,DAEE 9608185,-,industrial,Captação Subterrânea,Aquífero Taubaté,"23°13'27.864""","45°51'29.107""",122,m³,-,-,-,60,meses,20190013050-CHZ,-,4070/19,Processado!,2018-06-08 00:00:00,YABORA INDUSTRIA AERONAUTICA S.A.,********,DEMAIS,30.41-5-00 - Fabricação de aeronaves ,"30.42-3-00 - Fabricação de turbinas, motores e outros componentes e peças para aeronaves ",205-4 - Sociedade Anônima Fechada,AV BRIGADEIRO FARIA LIMA 2170,2170,12.227-901,PUTIM,SAO JOSE DOS CAMPOS,SP,INVESTOR.RELATIONS@EMBRAER.COM.BR,(11) 3040-6876,*****,ATIVA,2018-06-08 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
129,2019-11-07 18:21:20,0,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_62,OUT,YABORA INDUSTRIA AERONAUTICA S.A,30.657.250/0001-60,SÃO JOSÉ DOS CAMPOS,150.0,DAEE 9608185,-,industrial,Captação Subterrânea,Aquífero Taubaté,"23°13'23.394""","45°51'13.949""",440,m³,-,-,-,60,meses,20190013050-TA0,-,4070/19,Processado!,2018-06-08 00:00:00,YABORA INDUSTRIA AERONAUTICA S.A.,********,DEMAIS,30.41-5-00 - Fabricação de aeronaves ,"30.42-3-00 - Fabricação de turbinas, motores e outros componentes e peças para aeronaves ",205-4 - Sociedade Anônima Fechada,AV BRIGADEIRO FARIA LIMA 2170,2170,12.227-901,PUTIM,SAO JOSE DOS CAMPOS,SP,INVESTOR.RELATIONS@EMBRAER.COM.BR,(11) 3040-6876,*****,ATIVA,2018-06-08 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
130,2019-11-07 18:21:20,0,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_62,OUT,YABORA INDUSTRIA AERONAUTICA S.A,30.657.250/0001-60,SÃO JOSÉ DOS CAMPOS,150.0,DAEE 9608185,-,industrial,Captação Subterrânea,Aquífero Taubaté,"23°13'31.848""","45°51'14.003""",288,m³,-,-,-,60,meses,20190013050-P3T,-,4070/19,Processado!,2018-06-08 00:00:00,YABORA INDUSTRIA AERONAUTICA S.A.,********,DEMAIS,30.41-5-00 - Fabricação de aeronaves ,"30.42-3-00 - Fabricação de turbinas, motores e outros componentes e peças para aeronaves ",205-4 - Sociedade Anônima Fechada,AV BRIGADEIRO FARIA LIMA 2170,2170,12.227-901,PUTIM,SAO JOSE DOS CAMPOS,SP,INVESTOR.RELATIONS@EMBRAER.COM.BR,(11) 3040-6876,*****,ATIVA,2018-06-08 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
131,2019-11-07 18:21:20,0,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_62,OUT,YABORA INDUSTRIA AERONAUTICA S.A,30.657.250/0001-60,SÃO JOSÉ DOS CAMPOS,150.0,DAEE 9608185,-,industrial,Captação Subterrânea,Aquífero Taubaté,"23°13'49.721""","45°51'16.228""",360,m³,-,-,-,60,meses,20190013050-KZQ,-,4070/19,Processado!,2018-06-08 00:00:00,YABORA INDUSTRIA AERONAUTICA S.A.,********,DEMAIS,30.41-5-00 - Fabricação de aeronaves ,"30.42-3-00 - Fabricação de turbinas, motores e outros componentes e peças para aeronaves ",205-4 - Sociedade Anônima Fechada,AV BRIGADEIRO FARIA LIMA 2170,2170,12.227-901,PUTIM,SAO JOSE DOS CAMPOS,SP,INVESTOR.RELATIONS@EMBRAER.COM.BR,(11) 3040-6876,*****,ATIVA,2018-06-08 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
132,2019-11-07 18:21:20,0,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_62,OUT,YABORA INDUSTRIA AERONAUTICA S.A,30.657.250/0001-60,SÃO JOSÉ DOS CAMPOS,150.0,DAEE 9608185,-,industrial,Captação Subterrânea,Aquífero Taubaté,"23°13'19.420""","45°51'20.460""",160,m³,-,-,-,60,meses,20190013050-LDW,-,4070/19,Processado!,2018-06-08 00:00:00,YABORA INDUSTRIA AERONAUTICA S.A.,********,DEMAIS,30.41-5-00 - Fabricação de aeronaves ,"30.42-3-00 - Fabricação de turbinas, motores e outros componentes e peças para aeronaves ",205-4 - Sociedade Anônima Fechada,AV BRIGADEIRO FARIA LIMA 2170,2170,12.227-901,PUTIM,SAO JOSE DOS CAMPOS,SP,INVESTOR.RELATIONS@EMBRAER.COM.BR,(11) 3040-6876,*****,ATIVA,2018-06-08 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
133,2019-11-07 18:21:20,0,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_62,OUT,YABORA INDUSTRIA AERONAUTICA S.A,30.657.250/0001-60,SÃO JOSÉ DOS CAMPOS,150.0,DAEE 9608185,-,industrial,Captação Subterrânea,Aquífero Taubaté,"23°13'58.160""","45°51'12.260""",450,m³,-,-,-,60,meses,20190013050-KR4,-,4070/19,Processado!,2018-06-08 00:00:00,YABORA INDUSTRIA AERONAUTICA S.A.,********,DEMAIS,30.41-5-00 - Fabricação de aeronaves ,"30.42-3-00 - Fabricação de turbinas, motores e outros componentes e peças para aeronaves ",205-4 - Sociedade Anônima Fechada,AV BRIGADEIRO FARIA LIMA 2170,2170,12.227-901,PUTIM,SAO JOSE DOS CAMPOS,SP,INVESTOR.RELATIONS@EMBRAER.COM.BR,(11) 3040-6876,*****,ATIVA,2018-06-08 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
134,2019-11-07 18:21:20,1,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_63,OUT,SUZANO S.A,16.404.287/0092-92,MOGI GUAÇU,75.0,DAEE 9312813,-,outros,Captação Superficial,Rio do Oriçanga,"22°12'1.730""","46°53'48.450""",120,m³,-,-,-,36,meses,20190013246-T0C,-,4054/19,Processado!,2004-07-26 00:00:00,SUZANO S.A.,SUZANO PAPEL E CELULOSE,DEMAIS,"01.41-5-01 - Produção de sementes certificadas, exceto de forrageiras para pasto ",Não informada ,204-6 - Sociedade Anônima Aberta,AV DR JOSE LEMBO,1010,18.207-780,JARDIM BELA VISTA,ITAPETININGA,SP,REGULARIDADES@SUZANO.COM.BR,(11) 3636-5954,*****,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
135,2019-11-07 18:21:20,1,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_64,OUT,JULIA BEZERRA DAMASIO,029.768.368-33,PARANAPANEMA,250.0,DAEE 9404846,-,irrigação,Captação Superficial,Córrego da Lagoa Velha,"23°33'15.943""","48°43'7.938""",3350,m³,-,-,-,60,meses,20190009579-NOQ,-,4082/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
136,2019-11-07 18:21:20,1,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_65,OUT,MASSIMILIANO PROTASONI,222.101.638-62,ATIBAIA,64.0,DAEE 9828065,-,doméstico,Captação Subterrânea,Aquífero Cristalinofraturado,"23°3'33.490""","46°38'27.120""",10,m³,-,-,-,-,-,20190011134-N6B,-,4077/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
137,2019-11-07 18:21:20,1,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_66,OUT,HEITOR YOSHIMITSU ARIKITA,505.538.286-49,ITABERÁ,310.0,DAEE 9411411,-,irrigação,Captação Superficial,Afluente do Rio Taquari,"23°43'0.741""","49°7'1.276""",1120,m³,-,-,-,60,meses,20180002903-4SJ,-,4089/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
138,2019-11-07 18:21:20,0,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_66,OUT,HEITOR YOSHIMITSU ARIKITA,505.538.286-49,ITABERÁ,310.0,DAEE 9411411,-,irrigação,Captação Superficial,Afluente do Rio Taquari,"23°43'22.474""","49°7'51.099""",1120,m³,-,-,-,60,meses,20180002903-O1P,-,4089/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
139,2019-11-07 18:21:20,0,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_66,OUT,HEITOR YOSHIMITSU ARIKITA,505.538.286-49,ITABERÁ,310.0,DAEE 9411411,-,irrigação,Captação Superficial,Afluente do Rio Taquari,"23°43'22.466""","49°7'50.393""",1120,m³,-,-,-,60,meses,20180002903-4U8,-,4089/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
140,2019-11-07 18:21:20,0,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_66,OUT,HEITOR YOSHIMITSU ARIKITA,505.538.286-49,ITABERÁ,310.0,DAEE 9411411,-,irrigação,Captação Superficial,Afluente do Rio Taquari,"23°43'1.699""","49°6'42.708""",2280,m³,-,-,-,60,meses,20180002903-8QH,-,4089/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
141,2019-11-07 18:21:20,1,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_67,OUT,COLORADO EMPREENDIMENTO IMOBILIARIO SPE LTDA,22.028.854/0001-19,OLÍMPIA,350.0,DAEE 9208429,-,urbano,Captação Subterrânea,Aquífero Serra Geral,"20°43'54.024""","48°56'30.611""",982,m³,-,-,-,60,meses,20190011346-826,-,4088/19,Processado!,2015-03-11 00:00:00,COLORADO EMPREENDIMENTO IMOBILIARIO SPE LTDA,COLORADO EMPREENDIMENTO IMOBILIARIO SPE LTDA,DEMAIS,41.10-7-00 - Incorporação de empreendimentos imobiliários ,Não informada ,206-2 - Sociedade Empresária Limitada,AV WLADIMIR MEIRELLES FERREIRA,1585,14.021-630,JARDIM BOTANICO,RIBEIRAO PRETO,SP,CONTATO@IDEQCONTABIL.COM.BR,(16) 3235-4062,*****,ATIVA,2015-03-11 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
142,2019-11-07 18:21:20,1,2019-08-01 00:00:00,51,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0051.pdf,20190801_OUT_68,OUT,SABESP  COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,43.776.517/0560-53,NOVA GRANADA,385.0,DAEE 9200894,-,urbano,Captação Subterrânea,Aquífero Bauru,"20°32'38.520""","49°19'19.080""",900,m³,-,-,-,120,meses,20190012787-DGN,-,4090/19,Processado!,1980-10-31 00:00:00,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,SABESP,DEMAIS,"36.00-6-01 - Captação, tratamento e distribuição de água ",Não informada ,203-8 - Sociedade de Economia Mista,AV 7 DE SETEMBRO,917,15.440-000,CENTRO,NOVA GRANADA,SP, ,,SP,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
143,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_7,OUT,PREFEITURA MUNICIPAL DE SOROCABA,46.634.044/0001-74,SOROCABA,86.0,DAEE 9816236,-,rodoviário,Travessia Aérea Aduelas de concreto com B = 300 m e H = 200 m,Afluente do Ribeirão do Lageado,"23° 32' 08,30""","47°28'30,40""",-,-,-,-,-,30,anos,-,-,4066/19,Processado!,1974-12-19 00:00:00,MUNICIPIO DE SOROCABA,SOROCABA GABINETE DO PREFEITO,DEMAIS,84.11-6-00 - Administração pública em geral ,"59.11-1-99 - Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente ",124-4 - Município,AV ENG CARLOS R MENDES,S/N,18.013-280,PARQUE BOA VISTA,SOROCABA,SP, ,,MUNICÍPIO DE SOROCABA,ATIVA,2002-12-28 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
144,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_8,OUT,FYP ENGENHARIA E CONSTRUÇÕES LTDA,09.642.594/0001-09,CAMPINAS,0.0,DAEE 9816620,-,rodoviário,Travessia Aérea Aduela de concreto 200 m (Base) x 150 m (altura),Afluente do Córrego Sete Quedas,"22° 57' 39,66""","47°04'46,36""",-,-,-,-,-,30,anos,-,-,4067/19,Processado!,2008-06-18 00:00:00,FYP ENGENHARIA E CONSTRUCOES LTDA,********,DEMAIS,41.20-4-00 - Construção de edifícios ,41.10-7-00 - Incorporação de empreendimentos imobiliários ,206-2 - Sociedade Empresária Limitada,R LAIS BERTONI PEREIRA,70,13.024-570,CAMBUI,CAMPINAS,SP,BRUNO@FYP.COM.BR,(19) 3251-3513,*****,ATIVA,2008-06-18 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
145,2019-11-07 18:21:19,0,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_8,OUT,FYP ENGENHARIA E CONSTRUÇÕES LTDA,09.642.594/0001-09,CAMPINAS,0.0,DAEE 9816620,-,rodoviário,Travessia Aérea Seção Dupla de Aduelas de Concreto 200 m (Base) x 150 m (Altura),Afluente do Córrego Sete Quedas,"22° 57' 39,05""","47°04'47,93""",-,-,-,-,-,30,anos,-,-,4067/19,Processado!,2008-06-18 00:00:00,FYP ENGENHARIA E CONSTRUCOES LTDA,********,DEMAIS,41.20-4-00 - Construção de edifícios ,41.10-7-00 - Incorporação de empreendimentos imobiliários ,206-2 - Sociedade Empresária Limitada,R LAIS BERTONI PEREIRA,70,13.024-570,CAMBUI,CAMPINAS,SP,BRUNO@FYP.COM.BR,(19) 3251-3513,*****,ATIVA,2008-06-18 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
146,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_9,OUT,DEPARTAMENTO DE ESTRADAS DE RODAGEM  DER,43.052.497/0002-85,COTIA,113.0,DAEE 9822402,-,rodoviário,Travessia Aérea 01 (TR05)Estaca 248+1150 BSTM de Ø 300 m,Córrego Foges (Córrego Caucaia) Km 50491,"23° 38' 33,97""","47°03'28,67""",-,-,-,-,-,30,anos,-,-,4068/19,Processado!,1972-09-04 00:00:00,DEPARTAMENTO DE ESTRADAS DE RODAGEM,DER,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,111-2 - Autarquia Estadual ou do Distrito Federal,R GENERAL CARNEIRO,196,18.200-024,,ITAPETININGA,SP, ,,SP,ATIVA,2005-01-15 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
147,2019-11-07 18:21:19,0,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_9,OUT,DEPARTAMENTO DE ESTRADAS DE RODAGEM  DER,43.052.497/0002-85,COTIA,113.0,DAEE 9822402,-,rodoviário,Travessia Aérea 02 (TR06)Est. 275+1370 3 Linhas de BTTC de Ø 150 m,Ribeirão da Vargem Km 51124,"23° 38' 49,97""","47°03'32,20""",-,-,-,-,-,30,anos,-,-,4068/19,Processado!,1972-09-04 00:00:00,DEPARTAMENTO DE ESTRADAS DE RODAGEM,DER,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,111-2 - Autarquia Estadual ou do Distrito Federal,R GENERAL CARNEIRO,196,18.200-024,,ITAPETININGA,SP, ,,SP,ATIVA,2005-01-15 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
148,2019-11-07 18:21:19,0,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_9,OUT,DEPARTAMENTO DE ESTRADAS DE RODAGEM  DER,43.052.497/0002-85,COTIA,113.0,DAEE 9822402,-,rodoviário,Travessia Aérea 03 (TR07)Est. 290+1115 BSTC de Ø 120 m,Afluente do Ribeirão da Vargem Km 51420,"23° 38' 54,45""","47°03'41,39""",-,-,-,-,-,30,anos,-,-,4068/19,Processado!,1972-09-04 00:00:00,DEPARTAMENTO DE ESTRADAS DE RODAGEM,DER,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,111-2 - Autarquia Estadual ou do Distrito Federal,R GENERAL CARNEIRO,196,18.200-024,,ITAPETININGA,SP, ,,SP,ATIVA,2005-01-15 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
